transaction_id,parcel_id,sale_date,sale_price,price_per_acre,sale_type
T00003042,P0002352,2025-09-15,1070600.87,12093.14,arms_length
T00003043,P0003189,2020-11-15,1042774.94,7187.72,arms_length
T00003044,P0003189,2022-11-15,934055.86,6438.33,arms_length
T00003045,P0002874,2019-04-15,536959.42,7248.86,arms_length
T00003046,P0002133,2021-05-15,2715409.03,7389.77,arms_length
T00003047,P0002133,2022-03-15,2056934.29,5597.78,arms_length
T00003048,P0000974,2019-01-15,476837.31,7693.0,arms_length
T00003049,P0000974,2022-02-15,466130.59,7520.27,arms_length
T00003050,P0002979,2023-01-15,2086725.24,8621.21,arms_length
T00003051,P0000884,2019-08-15,543789.97,6926.3,arms_length
T00003052,P0001099,2020-09-15,796381.18,4122.84,arms_length
T00003053,P0001099,2025-11-15,1230075.81,6368.06,arms_length
T00003054,P0000157,2020-02-15,161659.41,7243.62,arms_length
T00003055,P0000157,2021-09-15,121526.97,5445.37,arms_length
T00003056,P0000157,2022-03-15,195631.24,8765.82,arms_length
T00003057,P0003035,2019-09-15,830208.63,7828.97,arms_length
T00003058,P0003035,2023-09-15,676623.76,6380.65,arms_length
T00003059,P0000887,2022-03-15,503461.78,7180.56,arms_length
T00003060,P0003198,2024-09-15,1644078.36,9080.25,arms_length
T00003061,P0001836,2019-12-15,563829.92,8212.87,arms_length
T00003062,P0001836,2022-04-15,573177.53,8349.03,arms_length
T00003063,P0001836,2025-04-15,532145.84,7751.36,arms_length
T00003064,P0001513,2019-10-15,1654547.21,7161.57,arms_length
T00003065,P0001513,2020-02-15,1532217.74,6632.07,arms_length
T00003066,P0002647,2020-02-15,508115.56,6243.71,arms_length
T00003067,P0001726,2020-03-15,944321.96,5249.31,arms_length
T00003068,P0001726,2021-03-15,1255564.9,6979.45,arms_length
T00003069,P0001726,2022-01-15,1503891.02,8359.84,arms_length
T00003070,P0002706,2023-04-15,1756069.6,8165.9,arms_length
T00003071,P0002706,2025-03-15,1912603.25,8893.8,arms_length
T00003072,P0002074,2020-06-15,2748157.27,7030.3,arms_length
T00003073,P0002074,2021-02-15,2599547.75,6650.13,arms_length
T00003074,P0002074,2022-03-15,2662137.22,6810.25,arms_length
T00003075,P0002975,2022-07-15,185387.49,7764.84,arms_length
T00003076,P0001454,2020-09-15,636948.45,5784.53,arms_length
T00003077,P0001454,2022-04-15,688530.55,6252.98,arms_length
T00003078,P0001454,2023-09-15,739376.96,6714.75,arms_length
T00003079,P0001506,2024-02-15,447771.83,6369.37,arms_length
T00003080,P0002828,2025-07-15,2015138.49,6785.98,arms_length
T00003081,P0000459,2022-11-15,2174947.78,5888.72,arms_length
T00003082,P0002109,2023-12-15,598346.92,8764.07,arms_length
T00003083,P0000079,2020-02-15,702479.66,6990.97,arms_length
T00003084,P0000079,2023-11-15,742859.97,7392.83,arms_length
T00003085,P0000079,2024-08-15,666785.98,6635.75,arms_length
T00003086,P0003107,2019-08-15,1191106.41,9888.94,arms_length
T00003087,P0003107,2024-04-15,860830.3,7146.88,arms_length
T00003088,P0001057,2022-04-15,706293.52,5844.77,arms_length
T00003089,P0001057,2023-08-15,943711.11,7809.47,arms_length
T00003090,P0000907,2020-08-15,355346.76,7119.26,arms_length
T00003091,P0000907,2024-07-15,366087.37,7334.45,arms_length
T00003092,P0001813,2022-06-15,609344.25,6435.42,arms_length
T00003093,P0002368,2020-12-15,2243394.69,8129.46,arms_length
T00003094,P0002368,2022-04-15,1784347.63,6466.0,arms_length
T00003095,P0002877,2022-07-15,1157674.53,7731.05,arms_length
T00003096,P0000381,2022-11-15,1591975.02,8587.34,arms_length
T00003097,P0000948,2019-08-15,1398910.95,6102.85,arms_length
T00003098,P0000948,2023-02-15,1965975.39,8576.7,arms_length
T00003099,P0000948,2024-08-15,1753946.06,7651.71,arms_length
T00003100,P0002260,2022-08-15,840228.91,6891.77,arms_length
T00003101,P0002260,2023-11-15,1331718.36,10923.09,arms_length
T00003102,P0002260,2024-02-15,780883.01,6405.0,arms_length
T00003103,P0002150,2021-08-15,2226869.42,8743.33,arms_length
T00003104,P0000716,2020-11-15,680482.49,4864.17,arms_length
T00003105,P0000716,2021-03-15,973769.42,6960.62,arms_length
T00003106,P0000716,2022-11-15,881481.49,6300.93,arms_length
T00003107,P0003138,2022-01-15,728264.35,8778.43,arms_length
T00003108,P0003138,2023-07-15,729625.61,8794.84,arms_length
T00003109,P0000687,2020-07-15,178867.16,7025.06,arms_length
T00003110,P0000687,2022-02-15,197927.03,7773.65,arms_length
T00003111,P0002738,2019-04-15,481201.49,6384.68,arms_length
T00003112,P0002738,2025-07-15,663454.12,8802.84,arms_length
T00003113,P0001294,2019-02-15,651978.08,4538.86,arms_length
T00003114,P0001294,2021-07-15,930011.62,6474.45,arms_length
T00003115,P0001294,2023-05-15,1042721.45,7259.1,arms_length
T00003116,P0000306,2020-03-15,1521587.56,8678.91,arms_length
T00003117,P0000306,2022-07-15,1692343.67,9652.88,arms_length
T00003118,P0000210,2022-03-15,1215404.73,6724.61,arms_length
T00003119,P0002574,2023-12-15,490477.07,8536.47,arms_length
T00003120,P0002574,2025-01-15,320674.18,5581.15,arms_length
T00003121,P0002375,2020-01-15,1878868.63,6813.04,arms_length
T00003122,P0002375,2021-07-15,2180318.77,7906.14,arms_length
T00003123,P0002375,2022-05-15,2430645.01,8813.86,arms_length
T00003124,P0003173,2020-02-15,479160.57,7738.39,arms_length
T00003125,P0003173,2022-12-15,572759.55,9250.0,arms_length
T00003126,P0003173,2024-06-15,648049.8,10465.93,arms_length
T00003127,P0003146,2021-05-15,3560036.61,9734.05,arms_length
T00003128,P0003146,2022-12-15,2696276.11,7372.3,arms_length
T00003129,P0003146,2025-01-15,2909812.24,7956.17,arms_length
T00003130,P0000886,2020-07-15,1306725.17,7450.93,arms_length
T00003131,P0000886,2025-10-15,1432964.64,8170.75,arms_length
T00003132,P0001881,2021-08-15,2451957.94,5194.53,arms_length
T00003133,P0001881,2022-01-15,4466307.14,9461.98,arms_length
T00003134,P0001881,2024-09-15,5483708.58,11617.37,arms_length
T00003135,P0000918,2019-11-15,3530565.54,5792.63,arms_length
T00003136,P0000918,2023-11-15,4817468.43,7904.06,arms_length
T00003137,P0002884,2025-05-15,1988792.39,10473.39,arms_length
T00003138,P0001914,2021-11-15,378361.99,7665.69,arms_length
T00003139,P0001914,2022-07-15,332871.65,6744.05,arms_length
T00003140,P0001914,2023-12-15,318474.65,6452.36,arms_length
T00003141,P0000192,2022-12-15,1498009.48,5489.07,arms_length
T00003142,P0002933,2019-07-15,937070.31,7195.01,arms_length
T00003143,P0002933,2022-04-15,773585.62,5939.74,arms_length
T00003144,P0002180,2021-03-15,796605.88,7171.43,arms_length
T00003145,P0002180,2023-11-15,868782.19,7821.19,arms_length
T00003146,P0002180,2025-08-15,1035504.85,9322.11,arms_length
T00003147,P0001266,2019-07-15,410824.39,5392.11,arms_length
T00003148,P0001266,2020-06-15,537296.06,7052.06,arms_length
T00003149,P0001266,2023-01-15,539246.96,7077.67,arms_length
T00003150,P0000484,2019-06-15,205475.43,4634.84,arms_length
T00003151,P0000484,2024-08-15,367557.81,8290.87,arms_length
T00003152,P0000484,2025-06-15,350948.17,7916.21,arms_length
T00003153,P0000916,2021-03-15,845130.75,8929.81,arms_length
T00003154,P0000916,2023-02-15,800930.16,8462.78,arms_length
T00003155,P0000916,2025-11-15,919406.95,9714.63,arms_length
T00003156,P0002773,2020-11-15,1946465.21,7041.04,arms_length
T00003157,P0002773,2022-06-15,2043502.65,7392.06,arms_length
T00003158,P0000278,2019-09-15,3460530.95,7870.44,arms_length
T00003159,P0000278,2022-01-15,3481743.12,7918.68,arms_length
T00003160,P0000278,2023-10-15,3924914.85,8926.61,arms_length
T00003161,P0000989,2023-09-15,585792.89,6055.97,arms_length
T00003162,P0001675,2020-10-15,910753.83,6323.55,arms_length
T00003163,P0001675,2025-09-15,1342525.06,9321.42,arms_length
T00003164,P0001246,2022-11-15,2157773.18,8727.61,arms_length
T00003165,P0001874,2022-11-15,364199.4,6318.79,arms_length
T00003166,P0000572,2019-09-15,1246054.62,4749.32,arms_length
T00003167,P0001436,2020-03-15,1229878.24,6648.64,arms_length
T00003168,P0001436,2023-01-15,1180447.32,6381.42,arms_length
T00003169,P0001436,2024-06-15,1291664.88,6982.65,arms_length
T00003170,P0000994,2019-07-15,697966.77,5743.04,arms_length
T00003171,P0002520,2024-01-15,1488696.95,9715.28,arms_length
T00003172,P0001614,2020-01-15,1129393.05,6034.5,arms_length
T00003173,P0001614,2021-10-15,1207343.36,6451.0,arms_length
T00003174,P0001614,2022-10-15,1047933.63,5599.25,arms_length
T00003175,P0000586,2024-06-15,808571.69,7147.49,arms_length
T00003176,P0003135,2024-02-15,2756331.6,10060.62,arms_length
T00003177,P0001816,2021-04-15,261399.52,8741.57,arms_length
T00003178,P0001816,2022-02-15,194781.09,6513.76,arms_length
T00003179,P0001816,2024-09-15,228863.01,7653.51,arms_length
T00003180,P0003192,2022-10-15,226610.13,5488.68,arms_length
T00003181,P0003192,2024-12-15,375303.61,9090.15,arms_length
T00003182,P0003192,2025-08-15,251217.03,6084.68,arms_length
T00003183,P0001350,2021-06-15,702422.83,7510.68,arms_length
T00003184,P0001008,2021-05-15,1388666.75,8747.86,arms_length
T00003185,P0001008,2024-10-15,1694510.0,10674.51,arms_length
T00003186,P0001008,2025-10-15,1469519.23,9257.19,arms_length
T00003187,P0000675,2021-10-15,536007.71,8328.99,arms_length
T00003188,P0000675,2025-05-15,743545.34,11553.9,arms_length
T00003189,P0001948,2021-06-15,728584.76,6908.77,arms_length
T00003190,P0001948,2024-06-15,708367.68,6717.06,arms_length
T00003191,P0000856,2024-01-15,671274.34,9254.53,arms_length
T00003192,P0000856,2025-03-15,823402.32,11351.84,arms_length
T00003193,P0000448,2021-07-15,3389026.97,5982.14,arms_length
T00003194,P0000448,2025-02-15,4202165.87,7417.45,arms_length
T00003195,P0001638,2019-01-15,552688.55,6218.97,arms_length
T00003196,P0001638,2025-11-15,661494.92,7443.29,arms_length
T00003197,P0002291,2020-07-15,445838.44,4753.55,arms_length
T00003198,P0002291,2021-04-15,625199.18,6665.91,arms_length
T00003199,P0001862,2024-03-15,3248709.64,6772.34,arms_length
T00003200,P0002417,2025-01-15,721180.0,6355.73,arms_length
T00003201,P0002855,2022-07-15,708967.93,8399.55,arms_length
T00003202,P0002684,2024-04-15,1406047.08,9676.82,arms_length
T00003203,P0001974,2025-12-15,1301361.22,5275.15,arms_length
T00003204,P0002851,2022-04-15,372831.51,5505.25,arms_length
T00003205,P0002851,2025-01-15,481184.47,7105.2,arms_length
T00003206,P0002658,2023-09-15,814832.59,7995.78,arms_length
T00003207,P0001248,2022-06-15,732262.59,8063.81,arms_length
T00003208,P0000295,2022-10-15,1407915.5,8743.65,arms_length
T00003209,P0000295,2023-03-15,1218832.69,7569.38,arms_length
T00003210,P0000295,2024-01-15,1516566.28,9418.4,arms_length
T00003211,P0001548,2021-06-15,1103372.08,8893.83,arms_length
T00003212,P0000589,2019-02-15,1366940.35,6499.04,arms_length
T00003213,P0000589,2024-10-15,1688809.38,8029.35,arms_length
T00003214,P0000589,2025-12-15,1577285.66,7499.11,arms_length
T00003215,P0001282,2020-09-15,1231972.66,8483.36,arms_length
T00003216,P0001282,2022-11-15,863499.58,5946.05,arms_length
T00003217,P0002892,2025-01-15,1183458.68,6613.39,arms_length
T00003218,P0002348,2020-11-15,1002722.79,5842.63,arms_length
T00003219,P0002348,2023-06-15,1238025.28,7213.68,arms_length
T00003220,P0002348,2024-01-15,1650406.01,9616.52,arms_length
T00003221,P0002471,2022-12-15,510468.93,8136.1,arms_length
T00003222,P0002471,2023-10-15,504514.93,8041.2,arms_length
T00003223,P0002471,2024-08-15,355414.76,5664.77,arms_length
T00003224,P0002329,2021-04-15,506136.02,4651.52,arms_length
T00003225,P0001645,2021-10-15,1106207.72,5421.21,arms_length
T00003226,P0002411,2023-02-15,819170.15,5923.11,arms_length
T00003227,P0001418,2021-01-15,2685654.42,9175.49,arms_length
T00003228,P0001418,2023-05-15,2762698.88,9438.72,arms_length
T00003229,P0000426,2019-04-15,507647.26,6854.54,arms_length
T00003230,P0000426,2021-10-15,446971.55,6035.26,arms_length
T00003231,P0000535,2021-03-15,530182.76,6781.78,arms_length
T00003232,P0001055,2021-12-15,1522159.81,7668.75,arms_length
T00003233,P0001055,2022-10-15,1581217.56,7966.29,arms_length
T00003234,P0001055,2024-07-15,2187991.0,11023.25,arms_length
T00003235,P0002422,2021-03-15,495753.37,6205.82,arms_length
T00003236,P0002422,2022-02-15,664611.44,8319.57,arms_length
T00003237,P0002422,2023-05-15,531938.26,6658.78,arms_length
T00003238,P0002674,2019-08-15,368570.47,5771.95,arms_length
T00003239,P0002674,2020-03-15,439190.77,6877.89,arms_length
T00003240,P0002674,2023-04-15,447824.72,7013.1,arms_length
T00003241,P0003024,2021-02-15,732807.46,9236.0,arms_length
T00003242,P0003024,2022-08-15,765954.35,9653.77,arms_length
T00003243,P0003024,2023-05-15,569279.53,7174.96,arms_length
T00003244,P0000133,2019-05-15,555230.74,8268.53,arms_length
T00003245,P0000133,2021-04-15,509792.26,7591.86,arms_length
T00003246,P0000133,2025-12-15,680097.48,10128.05,arms_length
T00003247,P0000007,2021-08-15,1069465.95,9371.17,arms_length
T00003248,P0002841,2024-08-15,2601933.91,9042.0,arms_length
T00003249,P0000422,2021-09-15,1238689.0,6123.1,arms_length
T00003250,P0000422,2022-06-15,1214066.05,6001.39,arms_length
T00003251,P0000422,2023-06-15,1459039.81,7212.34,arms_length
T00003252,P0002838,2019-07-15,217896.48,7915.21,arms_length
T00003253,P0002838,2021-02-15,176018.18,6393.96,arms_length
T00003254,P0003148,2019-06-15,1781883.12,5770.83,arms_length
T00003255,P0003148,2021-10-15,2133993.55,6911.18,arms_length
T00003256,P0003148,2025-04-15,3195894.01,10350.26,arms_length
T00003257,P0002728,2019-08-15,818330.8,7267.38,arms_length
T00003258,P0002728,2021-05-15,721682.04,6409.07,arms_length
T00003259,P0002728,2023-03-15,695238.78,6174.23,arms_length
T00003260,P0001369,2021-08-15,616601.98,11149.05,arms_length
T00003261,P0001369,2022-06-15,496965.09,8985.84,arms_length
T00003262,P0000557,2022-08-15,1072438.14,5612.15,arms_length
T00003263,P0000557,2024-11-15,1397127.96,7311.28,arms_length
T00003264,P0002185,2019-10-15,961694.04,6278.25,arms_length
T00003265,P0002185,2023-02-15,1142584.76,7459.16,arms_length
T00003266,P0002185,2024-02-15,1406817.05,9184.15,arms_length
T00003267,P0001714,2021-05-15,4608397.24,8269.01,arms_length
T00003268,P0001714,2024-05-15,4504150.84,8081.96,arms_length
T00003269,P0001714,2025-02-15,4139616.56,7427.86,arms_length
T00003270,P0002859,2020-04-15,723996.63,4866.69,arms_length
T00003271,P0001750,2022-07-15,1024674.8,8847.96,arms_length
T00003272,P0001750,2025-05-15,1039494.37,8975.93,arms_length
T00003273,P0000571,2020-04-15,1177187.96,8224.0,arms_length
T00003274,P0000571,2022-02-15,712484.34,4977.52,arms_length
T00003275,P0000353,2019-05-15,473162.86,7047.77,arms_length
T00003276,P0000353,2022-04-15,651076.78,9697.81,arms_length
T00003277,P0000092,2019-05-15,875018.24,8125.17,arms_length
T00003278,P0000092,2023-01-15,810850.02,7529.32,arms_length
T00003279,P0000092,2024-03-15,908749.36,8438.38,arms_length
T00003280,P0002271,2022-06-15,1987510.37,7215.32,arms_length
T00003281,P0002705,2020-04-15,1978935.64,6672.36,arms_length
T00003282,P0002705,2021-08-15,2865903.95,9662.94,arms_length
T00003283,P0002705,2022-05-15,2593034.87,8742.91,arms_length
T00003284,P0001171,2020-08-15,1009962.07,9282.53,arms_length
T00003285,P0001171,2024-06-15,1123653.82,10327.47,arms_length
T00003286,P0001171,2025-02-15,887858.97,8160.29,arms_length
T00003287,P0001717,2020-11-15,367898.96,7112.22,arms_length
T00003288,P0001717,2023-05-15,495644.34,9581.8,arms_length
T00003289,P0001717,2025-12-15,448792.55,8676.06,arms_length
T00003290,P0001286,2021-07-15,332812.84,8427.66,arms_length
T00003291,P0001286,2023-09-15,358847.57,9086.92,arms_length
T00003292,P0002942,2023-05-15,1493427.01,6864.69,arms_length
T00003293,P0002942,2024-09-15,2407188.43,11064.88,arms_length
T00003294,P0001691,2020-12-15,685580.74,7298.62,arms_length
T00003295,P0001691,2021-08-15,665625.29,7086.18,arms_length
T00003296,P0001691,2025-10-15,955656.95,10173.82,arms_length
T00003297,P0001668,2020-11-15,1012100.44,8477.71,arms_length
T00003298,P0001668,2024-12-15,889465.21,7450.47,arms_length
T00003299,P0001592,2023-09-15,1488695.4,7486.82,arms_length
T00003300,P0001703,2019-02-15,256472.18,5869.76,arms_length
T00003301,P0000698,2019-11-15,223713.57,4984.57,arms_length
T00003302,P0000698,2023-10-15,327041.93,7286.83,arms_length
T00003303,P0000698,2025-11-15,309176.66,6888.77,arms_length
T00003304,P0003011,2021-08-15,802801.2,7212.41,arms_length
T00003305,P0000349,2021-05-15,766668.1,8961.93,arms_length
T00003306,P0000349,2023-12-15,652248.53,7624.43,arms_length
T00003307,P0000349,2025-10-15,667624.48,7804.16,arms_length
T00003308,P0001802,2019-09-15,1975890.44,5089.98,arms_length
T00003309,P0001802,2023-11-15,3163327.25,8148.87,arms_length
T00003310,P0001802,2024-07-15,2932061.21,7553.12,arms_length
T00003311,P0002506,2022-05-15,1616533.96,7983.26,arms_length
T00003312,P0002596,2019-06-15,436150.99,6436.98,arms_length
T00003313,P0002596,2022-05-15,622402.3,9185.8,arms_length
T00003314,P0002320,2021-03-15,466419.81,9056.63,arms_length
T00003315,P0002320,2022-06-15,408494.07,7931.87,arms_length
T00003316,P0001138,2025-12-15,1877823.58,10823.49,arms_length
T00003317,P0002246,2021-03-15,715948.75,7745.6,arms_length
T00003318,P0002246,2024-05-15,769468.1,8324.61,arms_length
T00003319,P0003086,2020-08-15,1560023.9,6642.75,arms_length
T00003320,P0003026,2019-12-15,786615.35,7591.06,arms_length
T00003321,P0003026,2025-03-15,996184.68,9613.47,arms_length
T00003322,P0003010,2023-03-15,995541.66,7264.17,arms_length
T00003323,P0001340,2022-05-15,776727.62,6614.52,arms_length
T00003324,P0001340,2023-04-15,639905.11,5449.35,arms_length
T00003325,P0002659,2023-06-15,571366.94,9670.05,arms_length
T00003326,P0000454,2019-06-15,1992807.15,7331.52,arms_length
T00003327,P0000454,2022-01-15,1782129.19,6556.44,arms_length
T00003328,P0000454,2024-06-15,2488592.59,9155.51,arms_length
T00003329,P0000914,2022-12-15,384949.07,6072.39,arms_length
T00003330,P0000914,2025-01-15,695831.76,10976.41,arms_length
T00003331,P0002158,2024-01-15,1134215.52,11547.87,arms_length
T00003332,P0001200,2022-10-15,252181.7,8046.35,arms_length
T00003333,P0001275,2020-09-15,1130978.04,9475.86,arms_length
T00003334,P0001275,2024-12-15,1063588.15,8911.24,arms_length
T00003335,P0001275,2025-04-15,1132011.32,9484.52,arms_length
T00003336,P0002092,2020-11-15,1728712.61,4586.79,arms_length
T00003337,P0002092,2021-01-15,3650693.07,9686.38,arms_length
T00003338,P0002092,2022-09-15,1996751.26,5297.98,arms_length
T00003339,P0000038,2019-09-15,931216.8,7033.66,arms_length
T00003340,P0000038,2021-05-15,922434.43,6967.32,arms_length
T00003341,P0000038,2024-09-15,1023947.82,7734.07,arms_length
T00003342,P0000975,2022-01-15,328433.28,5297.92,arms_length
T00003343,P0002958,2021-01-15,326879.96,7514.06,arms_length
T00003344,P0002958,2022-05-15,273231.07,6280.82,arms_length
T00003345,P0002958,2024-03-15,338489.3,7780.93,arms_length
T00003346,P0000984,2024-12-15,473769.84,11353.43,arms_length
T00003347,P0001250,2019-11-15,706505.53,7088.02,arms_length
T00003348,P0001250,2022-08-15,567959.38,5698.06,arms_length
T00003349,P0001250,2023-08-15,915088.09,9180.63,arms_length
T00003350,P0002226,2022-09-15,240417.49,6643.4,arms_length
T00003351,P0002226,2025-08-15,336345.17,9294.15,arms_length
T00003352,P0001419,2022-11-15,317958.68,5619.34,arms_length
T00003353,P0001419,2023-06-15,460221.82,8133.58,arms_length
T00003354,P0001285,2021-10-15,394896.21,8125.78,arms_length
T00003355,P0001285,2025-11-15,337544.6,6945.66,arms_length
T00003356,P0002488,2020-03-15,982694.07,8581.28,arms_length
T00003357,P0000040,2019-10-15,629170.42,5665.96,arms_length
